
17:54:31:	 : 1
erdekegyeztesei	 : 1
forumok	 : 1
intezmenyesitesere	 : 1
eu-magyar	 : 1
elismereset	 : 1
eu-tagsagunk	 : 1
elhuzodhat	 : 1
2002-ig	 : 1
kitomott	 : 1
babuban	 : 1
jominosegu	 : 1
magno	 : 1
rejtozott]	 : 1
barhiva	 : 1
szanatoriumaban	 : 1
pihego	 : 1
betegsege	 : 1
szinben,	 : 1
jelcint.	 : 1
megdobbentette:	 : 1
sapadt	 : 1
mereven	 : 1
mozgott,	 : 1
erthetoen	 : 1
[vadkelet]	 : 1
kisereltek	 : 1
kuzd,	 : 1
alapba	 : 1
befizeteseket.]	 : 1
csokkentene	 : 1
munkaadokat	 : 1
terhelo	 : 1
tb-jarulekok	 : 1
jarulekmersekles	 : 1
kieso	 : 1
ellensulyozando	 : 1
jarulekkotelesse	 : 1
honorariumokat,	 : 1
tiszteletdijakat	 : 1
tokejovedelmek	 : 1
jarulekok	 : 1
hataroznak	 : 1
trukkok	 : 1
kizsigerelesere]	 : 1
miniszteriumban	 : 1
kozfinanszirozasu	 : 1
modelljere	 : 1
penzbeli	 : 1
folyositasaval	 : 1
gyogyito-megelozo	 : 1
ellatasok	 : 1
finanszirozasat	 : 1
penzalapot	 : 1
kezelne.	 : 1
jarulek-	 : 1
adokoteles	 : 1
bevezetnek	 : 1
teritesi	 : 1
[kulfoldrol	 : 1
sikerpropaganda]	 : 1
javulo	 : 1
hitelkepesseget	 : 1
kategoriat,	 : 1
tokebearamlast	 : 1
(eiu).	 : 1
[bar	 : 1
ismeretlen]	 : 1
kutatointezet	 : 1
bizonytalansagi	 : 1
megvalosulasat	 : 1
eiu	 : 1
lassabban,	 : 1
dinamikusan	 : 1
gyarapodhat	 : 1
[jaj,	 : 1
tudositott	 : 1
schwartz,	 : 1
haverja]	 : 1
[legalabb	 : 1
10%-os	 : 1
cukoraremeles]	 : 1
kozli:	 : 1
hettol	 : 1
hozzavetoleg	 : 1
cukoraremelesre	 : 1
93-110	 : 1
cukor.	 : 1
erdekcsoport	 : 1
cukorgyarban	 : 1
muszakban	 : 1
egykilos	 : 1
zacskot	 : 1
tolto	 : 1
gepek,	 : 1
gyarapithassa	 : 1
keszleteit.	 : 1
cukor,	 : 1
gyarak	 : 1
raktaraiban	 : 1
vevore.	 : 1
[kleptokratakent	 : 1
szamitson	 : 1
hirnevre]	 : 1
partnereknek	 : 1
(sincs)	 : 1
viszonyokrol,	 : 1
jogszabalyokat,	 : 1
elegedetlenek	 : 1
szakkepzettseggel	 : 1
menedzserek,	 : 1
czipin	 : 1
kerdezett	 : 1
beruhazokat.	 : 1
vallalatvezetok	 : 1
bizalmatlansag.	 : 1
menedzserek	 : 1
hibaja,	 : 1
viszonylatokat	 : 1
[budapesti	 : 1
legeloszor	 : 1
osszeomlani]	 : 1
arfolyamveszteseget	 : 1
konyvelhettek	 : 1
reszvenytulajdonosok,	 : 1
profitkilatasok	 : 1
zuhant.	 : 1
street-i	 : 1
fejlemenyek	 : 1
arfolyama	 : 1
1,48	 : 1
pfenninges	 : 1
gyengules.	 : 1
kisebbfajta	 : 1
panikhangulat	 : 1
ertektozsden	 : 1
ereztette	 : 1
hatasat:	 : 1
bux-	 : 1
[altalanos	 : 1
tizszazalekos	 : 1
pataki	 : 1
imrene,	 : 1
foldhivatalok	 : 1
foruman.	 : 1
targyalasoknak,	 : 1
erdemes.	 : 1
taxisblokaddal	 : 1
folerni.	 : 1
1-jevel	 : 1
felsosoku	 : 1
szazalekpontos	 : 1
elkepzelesetol	 : 1
alakul.	 : 1
mkksz	 : 1
ismernek,	 : 1
uzenetek	 : 1
ertesulnek	 : 1
lepeseirol.	 : 1
korszerusitesenek,	 : 1
meltanytalan	 : 1
megalazo,	 : 1
juliusra	 : 1
tervezik	 : 1
megadni	 : 1
feltette	 : 1
megeri-e	 : 1
bizalomvesztes	 : 1
emelesenek	 : 1
elhalasztasabol	 : 1
90-100	 : 1
elleneben?	 : 1
peticioban	 : 1
koveteleseiket.	 : 1
kozszferaben	 : 1
beremelesenek	 : 1
lehetosegeit	 : 1
[egyetemi	 : 1
valtozata	 : 1
valosulna	 : 1
kutatot	 : 1
oktatot	 : 1
szakszrvezete.	 : 1
tarcakkal,	 : 1
szovetsegevel	 : 1
demonstracioktol	 : 1
tanevkezdes	 : 1
kesleltetesetol	 : 1
riadna	 : 1
ft-tal	 : 1
ft-rol	 : 1
szo]	 : 1
szan	 : 1
kozszferaban	 : 1
beremelesere.	 : 1
elosztjak	 : 1
kovessek	 : 1
fizetesek,	 : 1
dolgozotol	 : 1
megvalni,	 : 1
elfogadni.	 : 1
skultety	 : 1
hokosz	 : 1
ertesuleseire	 : 1
maximalna	 : 1
miniszterium.	 : 1
ujraelesztesenek	 : 1
otletet.	 : 1
elbocsatasokat.	 : 1
tandijrendszert	 : 1
bevezetni,	 : 1
tanulok	 : 1
vilagba	 : 1
zullese]	 : 1
abszurd,	 : 1
koltsegeit.	 : 1
tavaszatol	 : 1
oriasiak:	 : 1
tanulokra	 : 1
fejenkent	 : 1
forditottak,	 : 1
tagorszagok	 : 1
hatszorosa,	 : 1
tizszerese	 : 1
tajekoztaton.	 : 1
torvennyel	 : 1
torvenymodositassal	 : 1
generacioja	 : 1
piackepes,	 : 1
ertekallo	 : 1
diplomahoz	 : 1
oklevelhez.	 : 1
vegezetul	 : 1
diszkriminativnak	 : 1
tamogatashoz,	 : 1
bekepapok	 : 1
gyulatol	 : 1
varunk".	 : 1
megkerdezni,	 : 1
mondanak!]	 : 1
tamogatasukat	 : 1
evangelikus,	 : 1
izraelita)	 : 1
talalkozojan,	 : 1
forinttal,	 : 1
adosuk	 : 1
kotelezettsegeiket,	 : 1
zarniuk	 : 1
iskolaikat.	 : 1
miniszteriumhoz	 : 1
iranyitotta	 : 1
puspokot,	 : 1
felreertesek	 : 1
kiutalaskor.	 : 1
vallasugyi	 : 1
finanszirozasarol	 : 1
torvenytervezet,	 : 1
igeri,	 : 1
koltsegvetessel	 : 1
intezmenyeknek	 : 1
[embertelen	 : 1
betegek]	 : 1
szivmutetek	 : 1
elhalasztasara	 : 1
rafizetnek	 : 1
beavatkozasokra.	 : 1
bordas	 : 1
felelemre,	 : 1
muteteket	 : 1
fekvobeteg-	 : 1
otthonokban	 : 1
ervenyesulese	 : 1
orkodo	 : 1
intezmenyre	 : 1
kiterjedo	 : 1
uralkodnak,	 : 1
serulnek	 : 1
jogai,	 : 1
bekerulok	 : 1
gondnoksaggal	 : 1
visszaeles	 : 1
hagyhatja	 : 1
gondozointezetet.	 : 1
katalin,	 : 1
atalakitsak	 : 1
visszassagokkal	 : 1
gondnoki	 : 1
hataskorben	 : 1
kirendelt	 : 1
gondnokok	 : 1
100-150	 : 1
betegre	 : 1
gondnok.	 : 1
onkentessegen	 : 1
idotartamat	 : 1
idoszakkent	 : 1
ertelmezi.	 : 1
megkozelitoleg	 : 1
gondozottal	 : 1
falaik	 : 1
szabalyozni.	 : 1
elmetorvenyre	 : 1
[dul	 : 1
szetveresere	 : 1
kiserlet]	 : 1
fkgp.	 : 1
osszehivasara,	 : 1
puccstol	 : 1
tartanak.	 : 1
elszarmazott	 : 1
kotenye	 : 1
bujva	 : 1
megkezdtek	 : 1
elorenyomulasukat	 : 1
megbuktatva,	 : 1
hatalomatvetelre	 : 1
keszulnek.	 : 1
testuleteinek	 : 1
szilard,	 : 1
mogottt	 : 1
allnak,	 : 1
hagyjak,	 : 1
mintara	 : 1
puccsot	 : 1
hajtsanak	 : 1
vegre.	 : 1
tisztseggel.	 : 1
legokosabb	 : 1
partban,	 : 1
alkalmazunk	 : 1
szakertoket.	 : 1
hatalomatvetelt?	 : 1
mszmp,	 : 1
megfogalmazhatoak	 : 1
ellenvelemenyek,	 : 1
partprogram".	 : 1
[kokoma	 : 1
elkenni	 : 1
valsagot,	 : 1
sikerrel]	 : 1
konfliktusa	 : 1
valsagot.	 : 1
elhuzodik	 : 1
megalkotasa,	 : 1
fenntartani	 : 1
moratoriumot.	 : 1
torvenyszerunek	 : 1
viszonyat	 : 1
rivalizalas	 : 1
kosson.	 : 1
[kleptokraciaban	 : 1
"siker"	 : 1
lop]	 : 1
erkolcsos	 : 1
lepett.	 : 1
"tarsadalmi	 : 1
korulmenyeink	 : 1
gyozni	 : 1
masikat,	 : 1
elonyosebb	 : 1
keruljunk.	 : 1
korunkra	 : 1
mondasa:	 : 1
kozmegbecsulesnek	 : 1
orvendenek	 : 1
lopni.	 : 1
kivaltkepp	 : 1
"rendszervaltoztato"	 : 1
magyarorszagra".	 : 1
aronnal,	 : 1
osszeeskuves:	 : 1
szerzojevel	 : 1
muve.	 : 1
bolsevikok,	 : 1
zsido,	 : 1
is".	 : 1
penzeltek	 : 1
kimentesi	 : 1
trukkot	 : 1
nurnbergi	 : 1
perben	 : 1
hjalmar	 : 1
schattal,	 : 1
penzemberevel,	 : 1
ugynokukkel,	 : 1
gyulaval".	 : 1
halozva	 : 1
altal",	 : 1
valakirol	 : 1
jozsefrol	 : 1
bizonyiteka,	 : 1
"o	 : 1
sem".	 : 1
legelesebben	 : 1
az)	 : 1
szabadkomuveseket?	 : 1
racio?	 : 1
bizony.	 : 1
vilaguralmi	 : 1
nemzeteket)	 : 1
felhasznaljak.	 : 1
veszelyeztetett,	 : 1
identitasaban	 : 1
megroggyant)	 : 1
(internacionalista	 : 1
vilaguralmi)	 : 1
szolgajanak,	 : 1
azoktol	 : 1
remelve	 : 1
kapva!)	 : 1
(penzt,	 : 1
paripat,	 : 1
avo-jat,	 : 1
trockij-berija	 : 1
kgb-jet,	 : 1
schat	 : 1
hitler-jet).	 : 1
csakhogy,	 : 1
-mint	 : 1
mutatja-	 : 1
hajszalpontosan	 : 1
bant	 : 1
legkegyetlenebbul	 : 1
kiszolgaloin	 : 1
athompolygo	 : 1
"internacionalizmus",	 : 1
uralomrajutasaban	 : 1
legszolgaibb	 : 1
segedkeztek.	 : 1
felismertek...]	 : 1
3,60	 : 1
szinhazrol.	 : 1
felepulni	 : 1
hulyiteni	 : 1
vele]	 : 1
felepitesenek	 : 1
programjat.	 : 1
kijelolo	 : 1
kozpark	 : 1
terbol,	 : 1
bortonben,	 : 1
varosban,	 : 1
budapest...]	 : 1
[mtv	 : 1
elnokseg]	 : 1
otre	 : 1
szukitette	 : 1
lehetsege	 : 1
teveelnok-jeloltek	 : 1
elnoksege.	 : 1
kapuvari	 : 1
palyamunkajat,	 : 1
megmeretesre.	 : 1
szavazason	 : 1
megallapodni.	 : 1
szavazna,	 : 1
elnokhelyettesnek	 : 1
alelnoket,	 : 1
szavazatbol	 : 1
otot	 : 1
megszerzett.	 : 1
stolmar	 : 1
kuratoriuma	 : 1
adattarban"	 : 1
napokban,	 : 1
tarsasag"	 : 1
nemzet-felhivas	 : 1
segitsegevel,	 : 1
fejlesztes	 : 1
adattar"	 : 1
megtekintheto	 : 1
cimen:	 : 1
http://www.nauticom.net/www/hockey/	 : 1
kerjuk	 : 1
adattar"-ba	 : 1
trianon_adattar@magyar.siliconvalley.com	 : 1
cimre,	 : 1
felkerulnek	 : 1
ottlapjaira.	 : 1
url-ek	 : 1
talalhatok	 : 1
www-anyagok,	 : 1
adattarba	 : 1
beepithessuk!	 : 1
csataba'rd	 : 1
(i&g;	 : 1
jalsovszky)	 : 1
szerkesztoseg!	 : 1
olimpiak	 : 1
haboruzo	 : 1
felfuggesztettek	 : 1
cselekmenyeiket.	 : 1
szerkesztosegenek:	 : 1
a'ssa	 : 1
csataba'rdot	 : 1
osszpontositson	 : 1
esemenyeire.	 : 1
tortennek,	 : 1
tuloldalan	 : 1
o'haza	 : 1
nemzet-olvasoit	 : 1
eredmenyekrol,	 : 1
szerepleserol.	 : 1
tudositani	 : 1
olimpiarol,	 : 1
jasovszky	 : 1
osszeallitasa	 : 1
cimein	 : 1
informacio.	 : 1
jelentkezo(ke)t	 : 1
nevvel,	 : 1
anelkul)	 : 1
vallalkoznak	 : 1
tudositasra,	 : 1
szolgalja]	 : 1
http://www.atlanta.olympic.org	 : 1
home-page:	 : 1
http://www.olympic.org	 : 1
kotetlenebb	 : 1
http://www.atlantagames.com/	 : 1
szolgaltatasa	 : 1
iger.	 : 1
http://www.pointcast.com/	 : 1
megnezhetitek	 : 1
minden(?)	 : 1
adatat.	 : 1
http://sports.eb.com/	 : 1
omlesztve:	 : 1
http://cnn.com/sports/olympics/	 : 1
http://www.olympics.nbc.com/	 : 1
http://www.usatoday.com/olympics/olyfront.htm	 : 1
http://pathfinder.com/si/athens/olyhome.html	 : 1
http://sports.yahoo.com/olympics/	 : 1
yahoo	 : 1
http://www.msnbc.com/specials/olympics/default.htm	 : 1
msnbc	 : 1
http://espnet.sportszone.com/editors/atlanta96/	 : 1
espn	 : 1
sportzone	 : 1
http://www.sportsline.com/u/olympics/index.html	 : 1
sportsline	 : 1
sharply;	 : 1
10.9%	 : 1
nosedive	 : 1
hurried	 : 1
unload	 : 1
3077.79,	 : 1
105.95	 : 1
3183.74	 : 1
3.3%.	 : 1
ugly	 : 1
trader,	 : 1
tuesday's	 : 1
1.435	 : 1
'there's	 : 1
schuszter,	 : 1
'it's	 : 1
happening	 : 1
world.'	 : 1
10.9%,	 : 1
1,650	 : 1
2,605,	 : 1
41,500	 : 1
2,225	 : 1
52,900	 : 1
6,705	 : 1
53,700	 : 1
8,900	 : 1
12,700	 : 1
'everybody's	 : 1
wednesday,'	 : 1
schuszter	 : 1
too.'	 : 1
santa,	 : 1
daiwa-mkb	 : 1
appear,'	 : 1
first-half	 : 1
stocks.'	 : 1
153.44	 : 1
154.14	 : 1
three-month	 : 1
interbank	 : 1
23.50%	 : 1
24.50.%.	 : 1
(ap-dow	 : 1
jones)--shares	 : 1
plummet	 : 1
3015.28,	 : 1
62.51	 : 1
3077.79	 : 1
1.222	 : 1
1.425	 : 1
wednesday's	 : 1
105-point	 : 1
plunge	 : 1
168.41	 : 1
dollar's	 : 1
currencies.	 : 1
'foreign	 : 1
selling,'	 : 1
agoston,	 : 1
changing?'	 : 1
agoston	 : 1
rt.,	 : 1
2,365	 : 1
81,790	 : 1
2,050	 : 1
61,485	 : 1
7,900	 : 1
4,290	 : 1
slipped	 : 1
6,175	 : 1
30,310	 : 1
1,535	 : 1
87,215	 : 1
152.33	 : 1
153.44.	 : 1
plead	 : 1
entry,	 : 1
one-week	 : 1
'i	 : 1
nato,'	 : 1
rompres.	 : 1
soviet-led	 : 1
frictions	 : 1
neighbor	 : 1
neighbor.	 : 1
hungary's.	 : 1
exemptions,	 : 1
annually.	 : 1
"positive."	 : 1
cioflina	 : 1
most-favored-nation	 : 1
"autonomy"	 : 1
kovacs,	 : 1
allocate	 : 1
money-saving	 : 1
higher.	 : 1
retroactively	 : 1
(cbos)	 : 1
respondents,	 : 1
83%	 : 1
concede	 : 1
23%,	 : 1
czechs,	 : 1
armies	 : 1
first-	 : 1
bratislava,	 : 1
ayala	 : 1
clashes	 : 1
gm.	 : 1
zts	 : 1
dubnica	 : 1
refusing	 : 1
crown,	 : 1
pools	 : 1
trencianske	 : 1
teplice,	 : 1
managers'	 : 1
wives.	 : 1
alleging	 : 1
"serious."	 : 1
project."	 : 1
re-examination	 : 1
constanta	 : 1
movement--also	 : 1
guard--has	 : 1
"summer	 : 1
camp"	 : 1
eforie-sud,	 : 1
libertatea	 : 1
inter-war	 : 1
doctrines.	 : 1
padina,	 : 1
carpathian	 : 1
(sri)	 : 1
undermining	 : 1
subversive.	 : 1
zhelev,	 : 1
unrest,	 : 1
"people	 : 1
enthusiastic"	 : 1
georgi	 : 1
pirinski	 : 1
petar	 : 1
stoyanov	 : 1
offer."	 : 1
stoyanov's	 : 1
"massive	 : 1
manipulation"	 : 1
details.	 : 1
explosion.	 : 1
unhurt	 : 1
explosion	 : 1
kyiv's	 : 1
boryspil	 : 1
overtaking	 : 1
trunk	 : 1
entourage	 : 1
damaged.	 : 1
boarded	 : 1
donetsk.	 : 1
remote-	 : 1
detonated	 : 1
donetsk,	 : 1
vasyl	 : 1
durdynets,	 : 1
donetsk	 : 1
broek,	 : 1
crossings.	 : 1
110,000	 : 1
disassembled	 : 1
duty-free	 : 1
bratislava.	 : 1
arrest,	 : 1
prosecution,	 : 1
lending,	 : 1
floated	 : 1
widened	 : 1
nbs's	 : 1
lombard	 : 1
13%	 : 1
deposits,	 : 1
nbs	 : 1
1.5%.	 : 1
oleksander	 : 1
eforie	 : 1
nord	 : 1
ribbentrop-molotov	 : 1
ukrainian-romanian	 : 1
marshal	 : 1
antonescu,	 : 1
antonescu	 : 1
(pdar)	 : 1
extra-parliamentary	 : 1
ecologist	 : 1
(mer)	 : 1
mer's	 : 1
"internal	 : 1
pdar,	 : 1
mer,	 : 1
moldova.	 : 1
litskai,	 : 1
litskai	 : 1
armies.	 : 1
"similar	 : 1
disliked	 : 1
cities--	 : 1
election--would	 : 1
confirming	 : 1
irina	 : 1
khakamada,	 : 1
ingenious	 : 1
move"	 : 1
counterbalance	 : 1
animosity	 : 1
chernomyrdin;	 : 1
hands.	 : 1
shape.	 : 1
walking,	 : 1
journalist,	 : 1
mcquillan,	 : 1
gore's	 : 1
arrival,	 : 1
shuffle	 : 1
gingerly	 : 1
held:	 : 1
"his	 : 1
staring	 : 1
floor,	 : 1
intently	 : 1
walking,"	 : 1
mcquillan	 : 1
"vim	 : 1
vigor"	 : 1
"shocking."	 : 1
chernomyrdin-gore	 : 1
finishes	 : 1
u.s.-russian	 : 1
accidents	 : 1
disasters,	 : 1
glowing	 : 1
"acting	 : 1
era"	 : 1
ties,	 : 1
downplayed	 : 1
spirits"	 : 1
vnukovo-1,	 : 1
threat,	 : 1
explosives	 : 1
discovered,	 : 1
trolley	 : 1
masterminded	 : 1
rebels,	 : 1
2x2	 : 1
nalchik	 : 1
intercepted	 : 1
call.	 : 1
civilians.	 : 1
==sportsline	 : 1
newswiresportsticker	 : 1
standings	 : 1
55germany	 : 1
37russia	 : 1
34france	 : 1
30australia	 : 1
29china	 : 1
27italy	 : 1
24cuba	 : 1
14canada	 : 1
14poland	 : 1
13romania	 : 1
12hungary	 : 1
positionnetherlands	 : 1
11japan	 : 1
10korea	 : 1
9ukraine	 : 1
8belarus	 : 1
8britain	 : 1
8brazil	 : 1
7bulgaria	 : 1
7greece	 : 1
6new	 : 1
5belgium	 : 1
5kazakhstan	 : 1
4czech	 : 1
4spain	 : 1
4north	 : 1
4switzerland	 : 1
3finland	 : 1
3slovak	 : 1
2yugoslavia	 : 1
2denmark	 : 1
2austria	 : 1
2norway	 : 1
2ecuador	 : 1
1syria	 : 1
1ethiopia	 : 1
1armenia	 : 1
1croatia	 : 1
1slovenia	 : 1
1jamaica	 : 1
1kenya	 : 1
1namibia	 : 1
1trinidad	 : 1
1mongolia	 : 1
1mexico	 : 1
1mon	 : 1
10:59:14	 : 1
ermesek:	 : 1
4-ik	 : 1
arany:	 : 1
kalapacsvetes:	 : 1
266'6"	 : 1
3-ik	 : 1
ezust:	 : 1
csollany	 : 1
szilveszter	 : 1
gyuru	 : 1
"klasszikus	 : 1
szamaban",	 : 1
haton	 : 1
2:07.83	 : 1
idoeredmennyel	 : 1
whitney	 : 1
hedgepeth-t	 : 1
(2:11.98)	 : 1
cathleen	 : 1
rundot	 : 1
(2:12.06).	 : 1
uszas	 : 1
1.59.91	 : 1
perc.	 : 1
helyezettje	 : 1
jani	 : 1
sievinen	 : 1
(2:00.13),	 : 1
myden	 : 1
(2:01.13).	 : 1
d-csoportban	 : 1
labdarugo	 : 1
valogatottja	 : 1
1-1-es	 : 1
dontetlen	 : 1
felido	 : 1
okolvivo	 : 1
fordulojaban	 : 1
kilogrammos	 : 1
17-3-as	 : 1
pontozassal	 : 1
tadzsik	 : 1
haszanov	 : 1
bejutott	 : 1
parosok	 : 1
csilla-toth	 : 1
2-0-ra	 : 1
chiu	 : 1
tan-chen	 : 1
jing	 : 1
parostol,	 : 1
egyesben	 : 1
indonez	 : 1
rossy	 : 1
pratiwi	 : 1
dipoyantit	 : 1
gyozte	 : 1
15),	 : 1
monica	 : 1
dotit	 : 1
aranyban.	 : 1
zsuzsat,	 : 1
aidat	 : 1
gabriellart	 : 1
bronzeremert	 : 1
osszecsapason	 : 1
45-42-es	 : 1
egyuttesetol.	 : 1
sportag	 : 1
olaszorszag,	 : 1
nemetorszag.	 : 1
45-44-re	 : 1
egyuttest.	 : 1
aranyermese	 : 1
kuba.	 : 1
cselgancsozok	 : 1
versenynapjan	 : 1
kg-os	 : 1
kategoriaban	 : 1
verseget	 : 1
kubai	 : 1
hernandeztol.	 : 1
megtekintett	 : 1
lilija	 : 1
podkopajeva	 : 1
39.255	 : 1
ponttal,	 : 1
gogean	 : 1
(39.075	 : 1
pont),	 : 1
simona	 : 1
amanar	 : 1
lavinia	 : 1
milosovici	 : 1
(39.067-39.067).	 : 1
bronzeremmel	 : 1
eremtablazat	 : 1
helyen,	 : 1
bronzeremmel,	 : 1
bronzeremmel;	 : 1
aranyermevel,	 : 1
ezustermevel	 : 1
bronzermevel	 : 1
[ifor	 : 1
nato-bovites]	 : 1
kirajzolodnak	 : 1
ifor-misszio	 : 1
korvonalai,	 : 1
kozlik:	 : 1
hozzajarulasra	 : 1
reszrol	 : 1
allamtitkarsag	 : 1
brusszelben.	 : 1
kozpontjaban,	 : 1
kerdeseire.	 : 1
fejlemenyeit	 : 1
firtato	 : 1
jeleztuk	 : 1
partnereknek,	 : 1
reszvetellel	 : 1
jovahagyasa	 : 1
velik:	 : 1
misszio,	 : 1
reszvetelre.	 : 1
joulwan	 : 1
tabornok,	 : 1
foparancsnoka	 : 1
kisereteben	 : 1
felkereste	 : 1
ifor-bazist,	 : 1
balatonoszodi	 : 1
kormanyuduloben	 : 1
kulugyminiszterrel	 : 1
miniszterrel,	 : 1
segitsegert.	 : 1
allapitottuk	 : 1
egyenletesen	 : 1
elore.	 : 1
bovitesnek	 : 1
valasztovonalakat	 : 1
teremtenie,	 : 1
kimaradokra	 : 1
forditani,	 : 1
kivano	 : 1
mutatni.	 : 1
dontenie.	 : 1
"ragyogo	 : 1
dokumentumnak"	 : 1
anyagot,	 : 1
csatlakozassal	 : 1
nato-lihegese]	 : 1
csutortokon,	 : 1
hazaterve	 : 1
bekerulnie	 : 1
varsoi	 : 1
szerzodeshez	 : 1
csoportjaba,	 : 1
legeselyesebb	 : 1
jeloltekkent	 : 1
kulugyminiszterrel,	 : 1
illetekeseivel,	 : 1
torvenyhozokkal	 : 1
targyalt.	 : 1
szakaszos	 : 1
bovitesenek	 : 1
"remenyenek,	 : 1
sorompokat	 : 1
europaban".	 : 1
bekepartnerseghez,	 : 1
kerte,	 : 1
leghamarabb,	 : 1
egyidejuleg"	 : 1
soraba	 : 1
torpanna	 : 1
kerulesenek.	 : 1
melescanut	 : 1
nato-tagsagi	 : 1
eselyeinek	 : 1
javitasaert	 : 1
sorin	 : 1
ducaru	 : 1
szovivo.	 : 1
"azt	 : 1
bovitesi	 : 1
megkezdodik"	 : 1
ducaru.	 : 1
[klaus	 : 1
kormanya]	 : 1
kormanyanak.	 : 1
programnyilatkozatanak	 : 1
szocialdemokratak	 : 1
terembol.	 : 1
testuletbol	 : 1
voksolaskor	 : 1
jelen.	 : 1
nemmel.	 : 1
keslelteti-e	 : 1
statuszat?]	 : 1
inteztek	 : 1
elnokhoz,	 : 1
halassza	 : 1
harmadikara	 : 1
utanra	 : 1
vegrehajtasat,	 : 1
allandositja	 : 1
helsinki-bizottsaganak	 : 1
tarselnokei,	 : 1
alfonse	 : 1
(republikanus	 : 1
demokrata)	 : 1
betudhato!]	 : 1
[pinochet-szeru	 : 1
halalakor	 : 1
jelezte!]	 : 1
halala	 : 1
chileihez	 : 1
puccsal	 : 1
ragadja	 : 1
hatalmat:	 : 1
"megelozo	 : 1
csapaskent"	 : 1
folyamodhat	 : 1
eszkozhoz,	 : 1
kiirando	 : 1
eselyes,	 : 1
rendelte	 : 1
["feltitkos"	 : 1
bankbetetek	 : 1
ausztriaban]	 : 1
(eu-	 : 1
amerikai)	 : 1
nyomasnak,	 : 1
takarekbetetkonyvek	 : 1
nevtelenseget,	 : 1
nyitok	 : 1
ertekpapirt	 : 1
vasarlok	 : 1
nevtelenseg.	 : 1
athidalo	 : 1
ugyfelnek	 : 1
szamlanyitaskor	 : 1
kozolnie	 : 1
kiletet,	 : 1
kontoja	 : 1
azonositoszamot,	 : 1
muveletet	 : 1
vegeztetheti	 : 1
igazolnia	 : 1
bemondja	 : 1
szamot.	 : 1
felkerheti	 : 1
penzintezetet	 : 1
ertekpapirszamlak	 : 1
azonositasara.	 : 1
kaoszra]	 : 1
ertesitesig	 : 1
leallt	 : 1
expressz,	 : 1
villanyszamlat.	 : 1
vonatok	 : 1
kozlekednek	 : 1
vasutvonalon.	 : 1
csitaenerga	 : 1
kikapcsolta	 : 1
villamositott	 : 1
aramellatasat.	 : 1
vasut	 : 1
rubellel	 : 1
[jo,	 : 1
[karpatalja]	 : 1
"felkeltette	 : 1
aggodalmat"	 : 1
nyilatkozat,	 : 1
konferencian	 : 1
kovetelesre	 : 1
valosuljanak	 : 1
jogallasukkal"	 : 1
torekvesei.	 : 1
tortenetenek	 : 1
tanulsagai	 : 1
megoldatlansaga,	 : 1
semmibevetele,	 : 1
nemzetiseg	 : 1
privilegizalt	 : 1
hangsulyozasa	 : 1
destabilizalo	 : 1
tenyezoje	 : 1
kiegyensulyozott	 : 1
emelett	 : 1
fordit	 : 1
megorzesere;	 : 1
elvez	 : 1
elonyt,	 : 1
jogokat"	 : 1
karpataljan	 : 1
botranyba	 : 1
fulladt	 : 1
targyalas,	 : 1
kozvetitest	 : 1
vallaalo	 : 1
ukran,	 : 1
emlekmuallitast	 : 1
egyhangulag	 : 1
elleneztek	 : 1
emlekmuepitest,	 : 1
erzelmileg	 : 1
tulfutott	 : 1
beszedeik	 : 1
mentesek	 : 1
kirohanasoktol	 : 1
elmondhattak	 : 1
erveiket,	 : 1
turjanica,	 : 1
jelenlevo	 : 1
ragadta	 : 1
hangnemben	 : 1
megepitese	 : 1
emelve	 : 1
"karpatalja	 : 1
fold".	 : 1
kijelentesen	 : 1
felhaborodva	 : 1
elhagyta	 : 1
targyalotermet.	 : 1
allamhatalmat	 : 1
omeljan	 : 1
matyijnak,	 : 1
fejthettek	 : 1
mondandojukat.	 : 1
brenzovics	 : 1
kmksz-	 : 1
ellensegeskedest	 : 1
szitanak,	 : 1
osszmagyarsagot	 : 1
vadakat.	 : 1
targyalasokrol	 : 1
leonyid	 : 1
kucsma	 : 1
elnokhoz	 : 1
feljelentettek	 : 1
turjanica	 : 1
elvezo	 : 1
allamellenes	 : 1
kijelenteseert.	 : 1
nagykovetnek.	 : 1
emlekeztetovel,	 : 1
francia,	 : 1
nagykovet,	 : 1
kepviseletenek	 : 1
diplomataja	 : 1
sestaktol.	 : 1
szlovakiaba	 : 1
bizottsagaval	 : 1
"tisztazza"	 : 1
"esetleges	 : 1
felreerteseket",	 : 1
kifejtse:	 : 1
autonomian,	 : 1
nem".	 : 1
ragadni	 : 1
megismertetesere,	 : 1
nyilatkozataiban	 : 1
"merteket	 : 1
felulmuloan	 : 1
kedvezo"	 : 1
"szigoruan	 : 1
torvenyeknek	 : 1
igazsagnak	 : 1
megfeloen	 : 1
eljarni".	 : 1
nato-felvetelet	 : 1
siettetni	 : 1
segelykereten.	 : 1
billentheto	 : 1
"egyoldalu	 : 1
informacioi"	 : 1
kialakult,	 : 1
szlovakia-kep,	 : 1
juttatnak	 : 1
orszagokhoz.	 : 1
"csatavesztesenek",	 : 1
nato-felvetel	 : 1
targyalasoknal	 : 1
idonk,	 : 1
orszagon	 : 1
bizonyitsuk:	 : 1
haladunk	 : 1
kolozs,	 : 1
